date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:02:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:13%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6117-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6117-scaled.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:13%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6117-600x1066.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6117-600x1066.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:13%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6066-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6066-scaled.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:13%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6066-600x1066.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6066-600x1066.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:12	271029/271029	---MCZ	200	added ('OK')	text/html	etag:%2210421-1788356949;gz%22	https://chromora.in/product/ch-overhaul-neckpiece/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-overhaul-neckpiece/index.html	(from https://chromora.in/product/ch-glasses-1-shades/)
01:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:14%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6064-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6064-scaled.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:14%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6064-600x1066.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6064-600x1066.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:14%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6103-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6103-scaled.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:14%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6103-600x800.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6103-600x800.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:15%20GMT	https://chromora.in/product/ch-glasses-1-shades/?add-to-cart=1021	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-glasses-1-shades/index142d.html	(from https://chromora.in/product/ch-glasses-1-shades/)
01:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:15%20GMT	https://chromora.in/wp-content/uploads/2026/05/IMG_3718-300x300.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/05/IMG_3718-300x300.jpeg	(from https://chromora.in/product/triple-crimson-cap/)
01:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:15%20GMT	https://chromora.in/product/skullncross-neckpiece/feed/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/skullncross-neckpiece/feed/index.html	(from https://chromora.in/product/skullncross-neckpiece/)
01:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:15%20GMT	https://chromora.in/product/ch-glasses-1-shades/?add-to-cart=135	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-glasses-1-shades/indexdbb5.html	(from https://chromora.in/product/ch-glasses-1-shades/)
01:02:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:15%20GMT	https://chromora.in/?p=1102	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/indexc17f.html	(from https://chromora.in/product/skullncross-neckpiece/)
01:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:15%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-veilfloral-cap%2F	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embed44f9	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:15%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-veilfloral-cap%2F&format=xml	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embed6005	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:14	269566/269566	---MCZ	200	added ('OK')	text/html	etag:%2210338-1788351158;gz%22	https://chromora.in/product/red-saint-neckpiece/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/red-saint-neckpiece/index.html	(from https://chromora.in/product/skullncross-neckpiece/)
01:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:16%20GMT	https://chromora.in/wp-json/wp/v2/product/1082	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/wp/v2/product/1082	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:16%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6057-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6057-scaled.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:16%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6057-600x1066.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6057-600x1066.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:16%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6054-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6054-scaled.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:15	269917/269917	---MCZ	200	added ('OK')	text/html	etag:%2210471-1788365892;gz%22	https://chromora.in/product/starfall-neckpiece-choker/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/starfall-neckpiece-choker/index.html	(from https://chromora.in/product/skullncross-neckpiece/)
01:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:17%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6054-600x800.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6054-600x800.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:17%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6058-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6058-scaled.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:17%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6058-600x1066.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6058-600x1066.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:17%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6097-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6097-scaled.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:17%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6097-600x800.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6097-600x800.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:18%20GMT	https://chromora.in/product/tribalspun-neckpiece/feed/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/tribalspun-neckpiece/feed/index.html	(from https://chromora.in/product/tribalspun-neckpiece/)
01:02:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:18%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6061-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6061-scaled.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:18%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6061-600x1066.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6061-600x1066.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:18%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6060-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6060-scaled.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:18%20GMT	https://chromora.in/wp-content/uploads/2026/06/img_6060-600x1066.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/img_6060-600x1066.jpeg	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:19%20GMT	https://chromora.in/product/tribalspun-neckpiece/?add-to-cart=135	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/tribalspun-neckpiece/indexdbb5.html	(from https://chromora.in/product/tribalspun-neckpiece/)
01:02:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:19%20GMT	https://chromora.in/product/dragonthorne-neckpiece/feed/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/dragonthorne-neckpiece/feed/index.html	(from https://chromora.in/product/dragonthorne-neckpiece/)
01:02:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:19%20GMT	https://chromora.in/?p=1101	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/index0314.html	(from https://chromora.in/product/tribalspun-neckpiece/)
01:02:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:19%20GMT	https://chromora.in/?p=1100	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/indexa317.html	(from https://chromora.in/product/dragonthorne-neckpiece/)
01:02:24	268840/268840	---MCZ	200	added ('OK')	text/html	etag:%2210386-1788353312;gz%22	https://chromora.in/product/midnight-flutter-neckpiece/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/midnight-flutter-neckpiece/index.html	(from https://chromora.in/product/dragonthorne-neckpiece/)
01:02:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:25%20GMT	https://chromora.in/product/triple-crimson-cap/feed/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/triple-crimson-cap/feed/index.html	(from https://chromora.in/product/triple-crimson-cap/)
01:02:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:25%20GMT	https://chromora.in/?p=1088	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/index784f.html	(from https://chromora.in/product/triple-crimson-cap/)
01:02:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:26%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-hellokitty-neckpiece%2F	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embed50c0	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:26%20GMT	https://chromora.in/product/dragonthorne-neckpiece/?add-to-cart=1017	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/dragonthorne-neckpiece/indexd9df.html	(from https://chromora.in/product/dragonthorne-neckpiece/)
01:02:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:26%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-hellokitty-neckpiece%2F&format=xml	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embedb017	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:25	266999/266999	---MCZ	200	added ('OK')	text/html	etag:%2210428-1788356962;gz%22	https://chromora.in/product/ch-ty-2/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-ty-2/index.html	(from https://chromora.in/product/triple-crimson-cap/)
01:02:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:27%20GMT	https://chromora.in/wp-json/wp/v2/product/1024	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/wp/v2/product/1024	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:27%20GMT	https://chromora.in/product/ch-veilfloral-cap/feed/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-veilfloral-cap/feed/index.html	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:27%20GMT	https://chromora.in/wp-content/uploads/2026/06/CCADF51B-183D-42BB-BA3C-E62E5735825A-Photoroom.png	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/CCADF51B-183D-42BB-BA3C-E62E5735825A-Photoroom.png	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:27%20GMT	https://chromora.in/wp-content/uploads/2026/06/CCADF51B-183D-42BB-BA3C-E62E5735825A-Photoroom-600x750.png	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/CCADF51B-183D-42BB-BA3C-E62E5735825A-Photoroom-600x750.png	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:27%20GMT	https://chromora.in/?p=1082	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/indexc141.html	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:27%20GMT	https://chromora.in/product/ch-veilfloral-cap/?add-to-cart=1016	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-veilfloral-cap/index6878.html	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:26	269231/269231	---MCZ	200	added ('OK')	text/html	etag:%2210340-1788351160;gz%22	https://chromora.in/product/fangbite-neckpiece-choker/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/fangbite-neckpiece-choker/index.html	(from https://chromora.in/product/ch-veilfloral-cap/)
01:02:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:28%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-iced-neckpiece%2F	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embeddfea	(from https://chromora.in/product/ch-iced-neckpiece/)
01:02:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:28%20GMT	https://chromora.in/product/ch-hellokitty-neckpiece/feed/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-hellokitty-neckpiece/feed/index.html	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:28%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-iced-neckpiece%2F&format=xml	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embed6463	(from https://chromora.in/product/ch-iced-neckpiece/)
01:02:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:28%20GMT	https://chromora.in/wp-json/wp/v2/product/1023	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/wp/v2/product/1023	(from https://chromora.in/product/ch-iced-neckpiece/)
01:02:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:28%20GMT	https://chromora.in/wp-content/uploads/2026/06/2436C56E-0452-4DB3-8A05-CE55422752E7-Photoroom.png	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/2436C56E-0452-4DB3-8A05-CE55422752E7-Photoroom.png	(from https://chromora.in/product/ch-iced-neckpiece/)
01:02:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:29%20GMT	https://chromora.in/wp-content/uploads/2026/06/2436C56E-0452-4DB3-8A05-CE55422752E7-Photoroom-600x750.png	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/2436C56E-0452-4DB3-8A05-CE55422752E7-Photoroom-600x750.png	(from https://chromora.in/product/ch-iced-neckpiece/)
01:02:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:29%20GMT	https://chromora.in/product/ch-hellokitty-neckpiece/?add-to-cart=961	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-hellokitty-neckpiece/indexaacb.html	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:29%20GMT	https://chromora.in/product/ch-hellokitty-neckpiece/?add-to-cart=1017	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-hellokitty-neckpiece/indexd9df.html	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:29%20GMT	https://chromora.in/?p=1024	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/indexf0fa.html	(from https://chromora.in/product/ch-hellokitty-neckpiece/)
01:02:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:29%20GMT	https://chromora.in/wp-content/uploads/2026/06/1BC50D35-E43E-4D07-AADB-F0C62E1F3712-Photoroom-300x300.png	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/06/1BC50D35-E43E-4D07-AADB-F0C62E1F3712-Photoroom-300x300.png	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:30	269028/269028	---MCZ	200	added ('OK')	text/html	etag:%2210459-1788359526;gz%22	https://chromora.in/product/ch-floral-neckpiece/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-floral-neckpiece/index.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:30%20GMT	https://chromora.in/product/ch-iced-neckpiece/feed/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/ch-iced-neckpiece/feed/index.html	(from https://chromora.in/product/ch-iced-neckpiece/)
01:02:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:30%20GMT	https://chromora.in/?p=1023	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/indexf884.html	(from https://chromora.in/product/ch-iced-neckpiece/)
01:02:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:30%20GMT	https://chromora.in/product-category/bestsellers/page/2/?add-to-cart=1022	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product-category/bestsellers/page/2/indexcf6e.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:32%20GMT	https://chromora.in/product-category/bestsellers/page/2/?add-to-cart=1021	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product-category/bestsellers/page/2/index142d.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:36%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-cigg-cash-case-2%2F	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embedc19c	(from https://chromora.in/product/ch-cigg-cash-case-2/)
01:02:35	268910/268910	---MCZ	200	added ('OK')	text/html	etag:%2210434-1788357936;gz%22	https://chromora.in/product/frost-veil-neckpiece/	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product/frost-veil-neckpiece/index.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:36%20GMT	https://chromora.in/product-category/bestsellers/page/2/?add-to-cart=1018	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product-category/bestsellers/page/2/index1a5c.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:37%20GMT	https://chromora.in/product-category/bestsellers/page/2/?add-to-cart=1016	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product-category/bestsellers/page/2/index6878.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:36%20GMT	https://chromora.in/product-category/bestsellers/page/2/?add-to-cart=1017	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product-category/bestsellers/page/2/indexd9df.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:37%20GMT	https://chromora.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchromora.in%2Fproduct%2Fch-cigg-cash-case-2%2F&format=xml	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/oembed/1.0/embedbc5c	(from https://chromora.in/product/ch-cigg-cash-case-2/)
01:02:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:37%20GMT	https://chromora.in/wp-json/wp/v2/product/1609	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-json/wp/v2/product/1609	(from https://chromora.in/product/ch-cigg-cash-case-2/)
01:02:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:37%20GMT	https://chromora.in/wp-content/uploads/2026/08/img_8658-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/08/img_8658-scaled.jpeg	(from https://chromora.in/product/ch-cigg-cash-case-2/)
01:02:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:37%20GMT	https://chromora.in/wp-content/uploads/2026/08/img_8658-600x800.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/08/img_8658-600x800.jpeg	(from https://chromora.in/product/ch-cigg-cash-case-2/)
01:02:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:38%20GMT	https://chromora.in/product-category/bestsellers/page/2/?add-to-cart=967	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/product-category/bestsellers/page/2/index94a0.html	(from https://chromora.in/product-category/bestsellers/page/2/)
01:02:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:38%20GMT	https://chromora.in/wp-content/uploads/2026/08/img_8663-scaled.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/08/img_8663-scaled.jpeg	(from https://chromora.in/product/ch-cigg-cash-case-2/)
01:02:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2002%20Sep%202026%2019:32:38%20GMT	https://chromora.in/wp-content/uploads/2026/08/img_8663-600x800.jpeg	C:/My%20Web%20Sites/https___chromora.in_/chromora.in/wp-content/uploads/2026/08/img_8663-600x800.jpeg	(from https://chromora.in/product/ch-cigg-cash-case-2/)
